DATE;YEAR;Train;ID;URL;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;
43783;2019;0;APTO_2019_753;http://labje.unizar.es/sentencias/APTO_2019_753.pdf;0;1;1;0;4;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;2;7;3;0;
42940;2017;1;APV_2017_2927;http://labje.unizar.es/sentencias/APV_2017_2927.pdf;1;0;0;1;0;2;0;1;0;1;0;1;0;2;0;0;0;0;2;0;0;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;5;0;-1;-5;0;1;0;6;1;6;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;4;1;11;6;0;
43418;2018;1;APV_2018_6219;http://labje.unizar.es/sentencias/APV_2018_6219.pdf;1;0;0;1;0;4;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;1;1;1;1;1;3;1;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;4;2;8;2;0;
43476;2019;1;APV_2019_119;http://labje.unizar.es/sentencias/APV_2019_119.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;1;
43612;2019;0;APV_2019_2464;http://labje.unizar.es/sentencias/APV_2019_2464.pdf;0;1;1;1;0;2;0;0;0;0;0;1;0;1;1;1;0;1;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;4;1;
43636;2019;0;APV_2019_2543;http://labje.unizar.es/sentencias/APV_2019_2543.pdf;0;1;1;0;3;0;0;0;0;0;1;0;2;0;0;1;1;1;3;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;3;1;1;2;4;1;2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;3;6;9;0;
43642;2019;0;APV_2019_2903;http://labje.unizar.es/sentencias/APV_2019_2903.pdf;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;
43642;2019;0;APV_2019_2906;http://labje.unizar.es/sentencias/APV_2019_2906.pdf;1;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;1;3;1;5;0;
43647;2019;0;APV_2019_2907;http://labje.unizar.es/sentencias/APV_2019_2907.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;2;1;
43651;2019;0;APV_2019_2919;http://labje.unizar.es/sentencias/APV_2019_2919.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;6;1;
43654;2019;0;APV_2019_2920;http://labje.unizar.es/sentencias/APV_2019_2920.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;1;2;1;-1;-1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;2;0;-1;-2;0;1;0;2;1;2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;5;5;7;1;
43654;2019;0;APV_2019_2923;http://labje.unizar.es/sentencias/APV_2019_2923.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;4;0;
43655;2019;0;APV_2019_2924;http://labje.unizar.es/sentencias/APV_2019_2924.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;1;1;
43656;2019;0;APV_2019_2927;http://labje.unizar.es/sentencias/APV_2019_2927.pdf;1;0;0;1;0;2;0;0;0;0;1;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;
43658;2019;0;APV_2019_2938;http://labje.unizar.es/sentencias/APV_2019_2938.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;3;0;-1;-3;1;0;3;0;-1;-3;0;0;0;0;0;0;1;1;2;1;-1;-1;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;10;4;1;
43658;2019;0;APV_2019_2939;http://labje.unizar.es/sentencias/APV_2019_2939.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;3;0;-1;-3;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;5;1;
43661;2019;0;APV_2019_2943;http://labje.unizar.es/sentencias/APV_2019_2943.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;-1;-3;1;1;6;2;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;11;3;0;
43661;2019;0;APV_2019_2944;http://labje.unizar.es/sentencias/APV_2019_2944.pdf;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;
43663;2019;0;APV_2019_2949;http://labje.unizar.es/sentencias/APV_2019_2949.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;3;0;
43663;2019;0;APV_2019_2952;http://labje.unizar.es/sentencias/APV_2019_2952.pdf;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;1;0;1;0;1;
43647;2019;0;APV_2019_3093;http://labje.unizar.es/sentencias/APV_2019_3093.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;1;
43655;2019;0;APV_2019_3094;http://labje.unizar.es/sentencias/APV_2019_3094.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;1;1;1;5;1;4;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;2;3;2;10;0;
43719;2019;0;APV_2019_3629;http://labje.unizar.es/sentencias/APV_2019_3629.pdf;0;1;1;0;2;0;1;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;1;7;6;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;9;9;1;
43669;2019;0;APV_2019_3636;http://labje.unizar.es/sentencias/APV_2019_3636.pdf;0;1;1;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;7;0;
43671;2019;0;APV_2019_3638;http://labje.unizar.es/sentencias/APV_2019_3638.pdf;0;1;1;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
43712;2019;0;APV_2019_3650;http://labje.unizar.es/sentencias/APV_2019_3650.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;0;8;0;0;
43713;2019;0;APV_2019_3651;http://labje.unizar.es/sentencias/APV_2019_3651.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;3;4;7;1;
43717;2019;0;APV_2019_3652;http://labje.unizar.es/sentencias/APV_2019_3652.pdf;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;
43717;2019;0;APV_2019_3653;http://labje.unizar.es/sentencias/APV_2019_3653.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;3;3;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;10;7;1;
43721;2019;0;APV_2019_3661;http://labje.unizar.es/sentencias/APV_2019_3661.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;3;0;-1;-3;1;0;4;0;-1;-4;1;0;2;0;-1;-2;1;1;8;2;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;6;1;19;2;0;
43724;2019;0;APV_2019_3664;http://labje.unizar.es/sentencias/APV_2019_3664.pdf;0;1;1;0;3;0;0;0;0;0;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;3;1;2;0;1;0;3;1;3;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;4;3;8;0;
43724;2019;0;APV_2019_3667;http://labje.unizar.es/sentencias/APV_2019_3667.pdf;1;0;0;1;0;4;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;0;
43724;2019;0;APV_2019_3668;http://labje.unizar.es/sentencias/APV_2019_3668.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;
43726;2019;0;APV_2019_3671;http://labje.unizar.es/sentencias/APV_2019_3671.pdf;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;2;-1;-5;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;3;2;12;4;0;
43727;2019;0;APV_2019_3675;http://labje.unizar.es/sentencias/APV_2019_3675.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;1;1;2;1;1;1;1;14;1;-1;-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;17;6;0;
43728;2019;0;APV_2019_3676;http://labje.unizar.es/sentencias/APV_2019_3676.pdf;1;0;0;1;0;3;0;0;0;0;0;1;0;4;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;1;1;
43733;2019;0;APV_2019_3685;http://labje.unizar.es/sentencias/APV_2019_3685.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;7;0;1;
43733;2019;0;APV_2019_3686;http://labje.unizar.es/sentencias/APV_2019_3686.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;2;0;-1;-2;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;9;1;
43733;2019;0;APV_2019_3688;http://labje.unizar.es/sentencias/APV_2019_3688.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;
43738;2019;0;APV_2019_3830;http://labje.unizar.es/sentencias/APV_2019_3830.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;9;3;0;
43741;2019;0;APV_2019_3837;http://labje.unizar.es/sentencias/APV_2019_3837.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1;
43741;2019;0;APV_2019_3838;http://labje.unizar.es/sentencias/APV_2019_3838.pdf;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;2;3;2;1;
43742;2019;0;APV_2019_3839;http://labje.unizar.es/sentencias/APV_2019_3839.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;1;
43759;2019;0;APV_2019_3846;http://labje.unizar.es/sentencias/APV_2019_3846.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;1;2;1;4;0;
43754;2019;0;APV_2019_3849;http://labje.unizar.es/sentencias/APV_2019_3849.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;1;6;1;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;6;8;1;
43745;2019;0;APV_2019_3852;http://labje.unizar.es/sentencias/APV_2019_3852.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;5;0;-1;-5;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;5;0;12;0;0;
43752;2019;0;APV_2019_3854;http://labje.unizar.es/sentencias/APV_2019_3854.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;1;
43759;2019;0;APV_2019_3858;http://labje.unizar.es/sentencias/APV_2019_3858.pdf;0;1;1;1;0;2;0;0;0;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;1;1;1;1;1;0;5;0;-1;-5;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;
